word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
gentry,10,9-12,advanced_9_to_12,5395,677,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.502,10.77,29.986,advanced_seed,advanced_9_to_12.csv
saloon,10,9-12,advanced_9_to_12,5802,677,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.502,10.77,29.986,advanced_seed,advanced_9_to_12.csv
cobble,10,9-12,advanced_9_to_12,5177,676,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.502,10.769,29.985,advanced_seed,advanced_9_to_12.csv
probate,12,9-12,advanced_9_to_12,9717,174,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.359,8.312,29.985,advanced_seed,advanced_9_to_12.csv
cane,9,9-12,advanced_9_to_12,4116,675,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.501,10.269,29.985,advanced_seed,advanced_9_to_12.csv
logo,9,9-12,advanced_9_to_12,4492,675,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.501,10.269,29.985,advanced_seed,advanced_9_to_12.csv
pluck,9,9-12,advanced_9_to_12,4656,673,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.501,10.768,29.984,advanced_seed,advanced_9_to_12.csv
revolve,9,9-12,advanced_9_to_12,4737,673,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.701,10.268,29.984,advanced_seed,advanced_9_to_12.csv
ibid,10,9-12,advanced_9_to_12,5458,673,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.501,10.268,29.984,advanced_seed,advanced_9_to_12.csv
maiden,10,9-12,advanced_9_to_12,5561,673,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.501,10.768,29.984,advanced_seed,advanced_9_to_12.csv
orchard,10,9-12,advanced_9_to_12,5638,673,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.701,10.268,29.984,advanced_seed,advanced_9_to_12.csv
cleanse,9,9-12,advanced_9_to_12,4149,672,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.7,10.267,29.984,advanced_seed,advanced_9_to_12.csv
rite,9,9-12,advanced_9_to_12,4744,672,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.5,10.267,29.984,advanced_seed,advanced_9_to_12.csv
vigil,9,9-12,advanced_9_to_12,4962,672,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.5,10.767,29.984,advanced_seed,advanced_9_to_12.csv
brownie,10,9-12,advanced_9_to_12,5116,672,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.7,10.267,29.984,advanced_seed,advanced_9_to_12.csv
plump,10,9-12,advanced_9_to_12,5706,672,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.5,10.767,29.984,advanced_seed,advanced_9_to_12.csv
epic,9,9-12,advanced_9_to_12,4316,671,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.5,10.267,29.983,advanced_seed,advanced_9_to_12.csv
spear,9,9-12,advanced_9_to_12,4825,671,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.5,10.767,29.983,advanced_seed,advanced_9_to_12.csv
justly,10,9-12,advanced_9_to_12,5517,671,false,adv,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.5,10.767,29.983,advanced_seed,advanced_9_to_12.csv
wallet,9,9-12,advanced_9_to_12,4976,670,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.5,10.766,29.983,advanced_seed,advanced_9_to_12.csv
shutter,10,9-12,advanced_9_to_12,5833,670,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.7,10.266,29.983,advanced_seed,advanced_9_to_12.csv
martyr,9,9-12,advanced_9_to_12,4511,668,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.499,10.765,29.982,advanced_seed,advanced_9_to_12.csv
bout,9,9-12,advanced_9_to_12,4094,665,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.498,10.263,29.981,advanced_seed,advanced_9_to_12.csv
feeble,10,9-12,advanced_9_to_12,5345,665,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.498,10.763,29.981,advanced_seed,advanced_9_to_12.csv
secrecy,10,9-12,advanced_9_to_12,5817,665,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.698,10.263,29.981,advanced_seed,advanced_9_to_12.csv
oxide,10,9-12,advanced_9_to_12,5654,664,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.497,10.763,29.98,advanced_seed,advanced_9_to_12.csv
revere,9,9-12,advanced_9_to_12,4735,661,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.496,10.761,29.979,advanced_seed,advanced_9_to_12.csv
cigar,9,9-12,advanced_9_to_12,4142,660,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.496,10.761,29.978,advanced_seed,advanced_9_to_12.csv
spawn,9,9-12,advanced_9_to_12,4824,660,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.496,10.761,29.978,advanced_seed,advanced_9_to_12.csv
trailer,9,9-12,advanced_9_to_12,4912,660,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.696,10.261,29.978,advanced_seed,advanced_9_to_12.csv
vent,9,9-12,advanced_9_to_12,4954,660,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.496,10.261,29.978,advanced_seed,advanced_9_to_12.csv
granny,10,9-12,advanced_9_to_12,5409,660,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.496,10.761,29.978,advanced_seed,advanced_9_to_12.csv
clumsy,10,9-12,advanced_9_to_12,5175,659,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.495,10.76,29.978,advanced_seed,advanced_9_to_12.csv
compost,9,9-12,advanced_9_to_12,4174,658,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.695,10.26,29.977,advanced_seed,advanced_9_to_12.csv
swirl,9,9-12,advanced_9_to_12,4870,658,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.495,10.76,29.977,advanced_seed,advanced_9_to_12.csv
cleave,10,9-12,advanced_9_to_12,5167,658,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.495,10.76,29.977,advanced_seed,advanced_9_to_12.csv
joist,12,9-12,advanced_9_to_12,9488,169,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,2.152,8.802,29.977,advanced_seed,advanced_9_to_12.csv
rumble,9,9-12,advanced_9_to_12,4749,657,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.494,10.759,29.977,advanced_seed,advanced_9_to_12.csv
abide,10,9-12,advanced_9_to_12,5002,657,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.494,10.759,29.977,advanced_seed,advanced_9_to_12.csv
forgo,10,9-12,advanced_9_to_12,5372,657,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.494,10.759,29.977,advanced_seed,advanced_9_to_12.csv
prune,10,9-12,advanced_9_to_12,5729,657,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.494,10.759,29.977,advanced_seed,advanced_9_to_12.csv
twofold,10,9-12,advanced_9_to_12,5940,657,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.694,10.259,29.977,advanced_seed,advanced_9_to_12.csv
coke,9,9-12,advanced_9_to_12,4161,655,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.494,10.258,29.976,advanced_seed,advanced_9_to_12.csv
bleach,10,9-12,advanced_9_to_12,5093,654,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.493,10.758,29.976,advanced_seed,advanced_9_to_12.csv
cram,10,9-12,advanced_9_to_12,5217,654,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.493,10.258,29.976,advanced_seed,advanced_9_to_12.csv
dole,9,9-12,advanced_9_to_12,4272,653,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.493,10.257,29.975,advanced_seed,advanced_9_to_12.csv
skim,10,9-12,advanced_9_to_12,5840,653,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.493,10.257,29.975,advanced_seed,advanced_9_to_12.csv
junk,9,9-12,advanced_9_to_12,4465,652,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.493,10.257,29.975,advanced_seed,advanced_9_to_12.csv
memoir,9,9-12,advanced_9_to_12,4523,652,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.493,10.757,29.975,advanced_seed,advanced_9_to_12.csv
purge,10,9-12,advanced_9_to_12,5734,652,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.493,10.757,29.975,advanced_seed,advanced_9_to_12.csv
slit,10,9-12,advanced_9_to_12,5847,652,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.493,10.257,29.975,advanced_seed,advanced_9_to_12.csv
durable,9,9-12,advanced_9_to_12,4285,651,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.692,10.256,29.974,advanced_seed,advanced_9_to_12.csv
aisle,9,9-12,advanced_9_to_12,4015,649,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.491,10.755,29.973,advanced_seed,advanced_9_to_12.csv
crow,10,9-12,advanced_9_to_12,5224,648,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.491,10.255,29.973,advanced_seed,advanced_9_to_12.csv
glossy,10,9-12,advanced_9_to_12,5403,648,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.491,10.755,29.973,advanced_seed,advanced_9_to_12.csv
punk,10,9-12,advanced_9_to_12,5732,648,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.491,10.255,29.973,advanced_seed,advanced_9_to_12.csv
yawn,10,9-12,advanced_9_to_12,5996,648,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.491,10.255,29.973,advanced_seed,advanced_9_to_12.csv
fluent,10,9-12,advanced_9_to_12,5361,647,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.491,10.754,29.972,advanced_seed,advanced_9_to_12.csv
impetus,10,9-12,advanced_9_to_12,5465,647,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.691,10.254,29.972,advanced_seed,advanced_9_to_12.csv
loathe,10,9-12,advanced_9_to_12,5543,647,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.491,10.754,29.972,advanced_seed,advanced_9_to_12.csv
toddle,9,9-12,advanced_9_to_12,4901,646,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.49,10.754,29.972,advanced_seed,advanced_9_to_12.csv
salute,9,9-12,advanced_9_to_12,4756,645,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.49,10.753,29.971,advanced_seed,advanced_9_to_12.csv
turf,9,9-12,advanced_9_to_12,4928,645,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.49,10.253,29.971,advanced_seed,advanced_9_to_12.csv
hitch,10,9-12,advanced_9_to_12,5434,645,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.49,10.753,29.971,advanced_seed,advanced_9_to_12.csv
allergy,9,9-12,advanced_9_to_12,4019,644,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.689,10.252,29.971,advanced_seed,advanced_9_to_12.csv
lust,9,9-12,advanced_9_to_12,4496,644,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.489,10.252,29.971,advanced_seed,advanced_9_to_12.csv
seduce,9,9-12,advanced_9_to_12,4767,644,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.489,10.752,29.971,advanced_seed,advanced_9_to_12.csv
acclaim,10,9-12,advanced_9_to_12,5005,644,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.689,10.252,29.971,advanced_seed,advanced_9_to_12.csv
deform,10,9-12,advanced_9_to_12,5241,644,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.489,10.752,29.971,advanced_seed,advanced_9_to_12.csv
breadth,10,9-12,advanced_9_to_12,5110,643,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.689,10.252,29.97,advanced_seed,advanced_9_to_12.csv
fanatic,10,9-12,advanced_9_to_12,5342,643,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.689,10.252,29.97,advanced_seed,advanced_9_to_12.csv
thrash,10,9-12,advanced_9_to_12,5912,643,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.489,10.752,29.97,advanced_seed,advanced_9_to_12.csv
midst,9,9-12,advanced_9_to_12,4529,642,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.489,10.751,29.97,advanced_seed,advanced_9_to_12.csv
mimic,9,9-12,advanced_9_to_12,4534,641,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.488,10.751,29.97,advanced_seed,advanced_9_to_12.csv
granite,10,9-12,advanced_9_to_12,5408,641,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.688,10.251,29.97,advanced_seed,advanced_9_to_12.csv
mingle,10,9-12,advanced_9_to_12,5590,641,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.488,10.751,29.97,advanced_seed,advanced_9_to_12.csv
suffice,10,9-12,advanced_9_to_12,5892,640,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.688,10.25,29.969,advanced_seed,advanced_9_to_12.csv
wail,9,9-12,advanced_9_to_12,4975,639,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.487,10.25,29.969,advanced_seed,advanced_9_to_12.csv
bustle,10,9-12,advanced_9_to_12,5127,639,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.487,10.75,29.969,advanced_seed,advanced_9_to_12.csv
vault,10,9-12,advanced_9_to_12,5963,639,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.487,10.75,29.969,advanced_seed,advanced_9_to_12.csv
oesophagus,12,9-12,advanced_9_to_12,9610,1730,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.944,9.092,29.968,advanced_seed,advanced_9_to_12.csv
ponder,9,9-12,advanced_9_to_12,4659,638,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.487,10.749,29.968,advanced_seed,advanced_9_to_12.csv
subdue,10,9-12,advanced_9_to_12,5886,638,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.487,10.749,29.968,advanced_seed,advanced_9_to_12.csv
tabloid,9,9-12,advanced_9_to_12,4875,637,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.687,10.249,29.968,advanced_seed,advanced_9_to_12.csv
ashore,10,9-12,advanced_9_to_12,5053,636,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.486,10.748,29.967,advanced_seed,advanced_9_to_12.csv
conjure,10,9-12,advanced_9_to_12,5195,636,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.686,10.248,29.967,advanced_seed,advanced_9_to_12.csv
fret,10,9-12,advanced_9_to_12,5380,636,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.486,10.248,29.967,advanced_seed,advanced_9_to_12.csv
indict,9,9-12,advanced_9_to_12,4435,635,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.486,10.748,29.967,advanced_seed,advanced_9_to_12.csv
gist,12,9-12,advanced_9_to_12,9384,163,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,3.143,8.29,29.967,advanced_seed,advanced_9_to_12.csv
attic,10,9-12,advanced_9_to_12,5058,634,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.485,10.747,29.966,advanced_seed,advanced_9_to_12.csv
shrewd,10,9-12,advanced_9_to_12,5830,634,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.485,10.747,29.966,advanced_seed,advanced_9_to_12.csv
vomit,10,9-12,advanced_9_to_12,5969,634,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.485,10.747,29.966,advanced_seed,advanced_9_to_12.csv
mumble,10,9-12,advanced_9_to_12,5605,633,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.485,10.747,29.966,advanced_seed,advanced_9_to_12.csv
ragged,10,9-12,advanced_9_to_12,5747,632,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.485,10.746,29.965,advanced_seed,advanced_9_to_12.csv
pulsate,11,9-12,advanced_9_to_12,8712,162,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.341,8.288,29.965,advanced_seed,advanced_9_to_12.csv
pagan,10,9-12,advanced_9_to_12,5656,631,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.484,10.745,29.965,advanced_seed,advanced_9_to_12.csv
etch,10,9-12,advanced_9_to_12,5321,630,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.484,10.245,29.964,advanced_seed,advanced_9_to_12.csv
mesh,10,9-12,advanced_9_to_12,5582,629,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.483,10.244,29.964,advanced_seed,advanced_9_to_12.csv
terrain,9,9-12,advanced_9_to_12,4891,628,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.683,10.244,29.963,advanced_seed,advanced_9_to_12.csv
expanse,9,9-12,advanced_9_to_12,4327,627,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.682,10.243,29.963,advanced_seed,advanced_9_to_12.csv
gum,9,9-12,advanced_9_to_12,4390,627,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.482,10.243,29.963,advanced_seed,advanced_9_to_12.csv
alas,10,9-12,advanced_9_to_12,5024,627,false,int,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.482,10.243,29.963,advanced_seed,advanced_9_to_12.csv
curry,10,9-12,advanced_9_to_12,5230,627,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.482,10.743,29.963,advanced_seed,advanced_9_to_12.csv
fortify,10,9-12,advanced_9_to_12,5373,627,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.682,10.243,29.963,advanced_seed,advanced_9_to_12.csv
stereo,9,9-12,advanced_9_to_12,4842,626,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.482,10.743,29.962,advanced_seed,advanced_9_to_12.csv
pike,10,9-12,advanced_9_to_12,5697,624,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.481,10.242,29.961,advanced_seed,advanced_9_to_12.csv
raucous,11,9-12,advanced_9_to_12,8730,160,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.338,8.284,29.961,advanced_seed,advanced_9_to_12.csv
buffet,10,9-12,advanced_9_to_12,5119,623,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.481,10.741,29.961,advanced_seed,advanced_9_to_12.csv
nude,9,9-12,advanced_9_to_12,4576,621,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.48,10.24,29.96,advanced_seed,advanced_9_to_12.csv
pizza,9,9-12,advanced_9_to_12,4649,621,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.48,10.74,29.96,advanced_seed,advanced_9_to_12.csv
caress,10,9-12,advanced_9_to_12,5139,620,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.48,10.739,29.96,advanced_seed,advanced_9_to_12.csv
jelly,10,9-12,advanced_9_to_12,5510,620,false,adv,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.48,10.739,29.96,advanced_seed,advanced_9_to_12.csv
staple,10,9-12,advanced_9_to_12,5871,620,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.48,10.739,29.96,advanced_seed,advanced_9_to_12.csv
hockey,9,9-12,advanced_9_to_12,4413,619,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.479,10.739,29.959,advanced_seed,advanced_9_to_12.csv
gin,10,9-12,advanced_9_to_12,5397,619,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.479,10.239,29.959,advanced_seed,advanced_9_to_12.csv
canopy,10,9-12,advanced_9_to_12,5133,616,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.478,10.737,29.958,advanced_seed,advanced_9_to_12.csv
buckle,9,9-12,advanced_9_to_12,4104,615,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.478,10.737,29.957,advanced_seed,advanced_9_to_12.csv
pork,9,9-12,advanced_9_to_12,4662,614,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.477,10.236,29.957,advanced_seed,advanced_9_to_12.csv
elicit,9,9-12,advanced_9_to_12,4300,613,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.477,10.736,29.956,advanced_seed,advanced_9_to_12.csv
polo,10,9-12,advanced_9_to_12,5709,613,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.477,10.236,29.956,advanced_seed,advanced_9_to_12.csv
trek,10,9-12,advanced_9_to_12,5927,613,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.477,10.236,29.956,advanced_seed,advanced_9_to_12.csv
penance,12,9-12,advanced_9_to_12,9667,157,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.334,8.278,29.956,advanced_seed,advanced_9_to_12.csv
bombard,10,9-12,advanced_9_to_12,5103,612,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.676,10.235,29.956,advanced_seed,advanced_9_to_12.csv
liner,10,9-12,advanced_9_to_12,5536,612,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.476,10.735,29.956,advanced_seed,advanced_9_to_12.csv
ail,9,9-12,advanced_9_to_12,4013,611,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.476,10.234,29.955,advanced_seed,advanced_9_to_12.csv
